shipment_id,booking_timestamp,promised_delivery_date,region,customer_type,service_tier,is_guaranteed,weight_kg
SHP-00000478,2011-07-16T07:36:40.101143,2011-07-19,GTA,RESIDENTIAL,GROUND,False,10.24
SHP-00000479,2011-07-16T07:45:28.795667,2011-07-19,GTA,COMMERCIAL,GROUND,False,16.64
SHP-00000480,2011-07-16T12:30:18.463508,2011-07-16,GTA,RESIDENTIAL,SAME_DAY,False,0.2
SHP-00000481,2011-07-16T13:28:38.100032,2011-07-19,GTA,RESIDENTIAL,GROUND,False,4.87
SHP-00000482,2011-07-16T10:30:10.567871,2011-07-19,Calgary-Edmonton,COMMERCIAL,GROUND,True,16.89
SHP-00000483,2011-07-16T15:05:14.502716,2011-07-19,Montreal,COMMERCIAL,GROUND,False,19.9
SHP-00000484,2011-07-16T08:42:06.739228,2011-07-19,Calgary-Edmonton,RESIDENTIAL,GROUND,False,9.89
SHP-00000485,2011-07-16T12:53:59.028919,2011-07-19,Vancouver,COMMERCIAL,GROUND,False,1.88
SHP-00000486,2011-07-16T06:54:38.485799,2011-07-19,Montreal,RESIDENTIAL,GROUND,True,4.08
SHP-00000487,2011-07-16T06:01:38.530227,2011-07-19,Atlantic,COMMERCIAL,GROUND,False,22.19
SHP-00000488,2011-07-16T09:08:37.229587,2011-07-19,GTA,RESIDENTIAL,GROUND,False,22.21
SHP-00000489,2011-07-16T08:45:22.591611,2011-07-16,GTA,COMMERCIAL,SAME_DAY,False,4.6
SHP-00000490,2011-07-16T10:46:16.419183,2011-07-18,Calgary-Edmonton,COMMERCIAL,EXPRESS,True,3.24
SHP-00000491,2011-07-16T18:27:40.220321,2011-07-19,Vancouver,RESIDENTIAL,GROUND,False,10.06
SHP-00000492,2011-07-16T11:45:19.843392,2011-07-19,GTA,RESIDENTIAL,GROUND,False,15.82
SHP-00000493,2011-07-16T08:41:41.058399,2011-07-19,GTA,COMMERCIAL,GROUND,False,8.88
SHP-00000494,2011-07-16T06:37:01.167724,2011-07-18,GTA,RESIDENTIAL,EXPRESS,False,2.08
SHP-00000495,2011-07-16T14:12:36.571588,2011-07-19,GTA,RESIDENTIAL,GROUND,False,1.19
SHP-00000496,2011-07-16T15:41:08.786710,2011-07-18,GTA,COMMERCIAL,EXPRESS,True,5.97
SHP-00000497,2011-07-16T09:07:20.464471,2011-07-18,GTA,COMMERCIAL,EXPRESS,True,0.54
SHP-00000498,2011-07-16T13:45:56.456949,2011-07-16,GTA,RESIDENTIAL,SAME_DAY,True,1.92
SHP-00000499,2011-07-16T13:45:47.049740,2011-07-19,GTA,RESIDENTIAL,GROUND,False,9.16
SHP-00000500,2011-07-16T08:23:56.534263,2011-07-19,GTA,COMMERCIAL,GROUND,False,9.94
SHP-00000501,2011-07-16T19:40:39.869631,2011-07-19,GTA,RESIDENTIAL,GROUND,False,15.39
SHP-00000502,2011-07-16T17:04:26.259866,2011-07-18,Calgary-Edmonton,COMMERCIAL,EXPRESS,False,9.52
SHP-00000503,2011-07-16T09:45:24.107108,2011-07-19,GTA,COMMERCIAL,GROUND,False,12.88
SHP-00000504,2011-07-16T09:33:48.273789,2011-07-18,GTA,RESIDENTIAL,EXPRESS,True,10.19
SHP-00000505,2011-07-16T11:21:11.494702,2011-07-19,GTA,RESIDENTIAL,GROUND,False,8.61
SHP-00000506,2011-07-16T09:30:01.191605,2011-07-19,GTA,RESIDENTIAL,GROUND,False,17.2
SHP-00000507,2011-07-16T19:57:20.853694,2011-07-19,Vancouver,RESIDENTIAL,GROUND,False,9.32
SHP-00000508,2011-07-16T12:27:34.617318,2011-07-19,GTA,RESIDENTIAL,GROUND,False,18.34
SHP-00000509,2011-07-16T12:59:49.930648,2011-07-19,Montreal,RESIDENTIAL,GROUND,False,18.71
SHP-00000510,2011-07-16T18:47:33.110643,2011-07-17,GTA,RESIDENTIAL,SAME_DAY,False,4.04
SHP-00000511,2011-07-16T13:44:26.501476,2011-07-16,Montreal,RESIDENTIAL,SAME_DAY,True,0.7
SHP-00000512,2011-07-16T06:09:16.773280,2011-07-19,GTA,RESIDENTIAL,GROUND,False,9.85
SHP-00000513,2011-07-16T15:18:25.549335,2011-07-19,GTA,COMMERCIAL,GROUND,False,20.63
SHP-00000514,2011-07-16T18:18:33.665330,2011-07-18,Atlantic,RESIDENTIAL,EXPRESS,False,10.97
SHP-00000515,2011-07-16T14:38:53.920426,2011-07-19,Vancouver,RESIDENTIAL,GROUND,False,5.31
SHP-00000516,2011-07-16T16:10:17.502830,2011-07-18,Calgary-Edmonton,RESIDENTIAL,EXPRESS,False,1.27
SHP-00000517,2011-07-16T12:28:13.241332,2011-07-19,Montreal,COMMERCIAL,GROUND,True,13.15
SHP-00000518,2011-07-16T12:27:32.392699,2011-07-18,GTA,RESIDENTIAL,EXPRESS,False,5.84
SHP-00000519,2011-07-16T07:05:10.299112,2011-07-19,Calgary-Edmonton,RESIDENTIAL,GROUND,False,10.38
SHP-00000520,2011-07-16T18:33:29.297958,2011-07-18,GTA,COMMERCIAL,EXPRESS,False,8.74
SHP-00000521,2011-07-16T17:29:14.538078,2011-07-19,GTA,RESIDENTIAL,GROUND,True,1.35
SHP-00000522,2011-07-16T08:53:58.813495,2011-07-18,GTA,RESIDENTIAL,EXPRESS,False,2.68
SHP-00000523,2011-07-16T14:44:05.033468,2011-07-19,GTA,RESIDENTIAL,GROUND,False,7.68
SHP-00000524,2011-07-16T16:39:50.500663,2011-07-19,GTA,RESIDENTIAL,GROUND,False,5.21
SHP-00000525,2011-07-16T16:36:05.185477,2011-07-19,Vancouver,RESIDENTIAL,GROUND,False,18.71
SHP-00000526,2011-07-16T17:01:03.332444,2011-07-17,Atlantic,RESIDENTIAL,SAME_DAY,True,1.72
SHP-00000527,2011-07-16T09:28:36.237703,2011-07-19,Vancouver,RESIDENTIAL,GROUND,False,16.96
SHP-00000528,2011-07-16T08:25:53.261562,2011-07-19,Calgary-Edmonton,RESIDENTIAL,GROUND,False,4.01
SHP-00000529,2011-07-16T14:53:54.430115,2011-07-19,GTA,RESIDENTIAL,GROUND,False,11.76
SHP-00000530,2011-07-17T17:57:23.727399,2011-07-19,Vancouver,COMMERCIAL,EXPRESS,True,4.89
SHP-00000531,2011-07-17T08:44:24.073746,2011-07-20,Montreal,RESIDENTIAL,GROUND,False,18.16
SHP-00000532,2011-07-17T18:54:08.803722,2011-07-20,Vancouver,RESIDENTIAL,GROUND,False,1.93
SHP-00000533,2011-07-17T17:23:01.571077,2011-07-18,Vancouver,COMMERCIAL,SAME_DAY,True,0.37
SHP-00000534,2011-07-17T15:01:17.628492,2011-07-20,Vancouver,RESIDENTIAL,GROUND,True,19.5
SHP-00000535,2011-07-17T16:32:04.097504,2011-07-20,Calgary-Edmonton,RESIDENTIAL,GROUND,False,18.61
SHP-00000536,2011-07-17T13:20:58.084233,2011-07-20,GTA,RESIDENTIAL,GROUND,True,17.71
SHP-00000537,2011-07-17T17:19:42.602762,2011-07-19,Atlantic,RESIDENTIAL,EXPRESS,False,9.12
SHP-00000538,2011-07-17T12:41:26.014781,2011-07-20,GTA,RESIDENTIAL,GROUND,False,15.06
SHP-00000539,2011-07-17T09:43:18.124258,2011-07-20,GTA,RESIDENTIAL,GROUND,False,24.09
SHP-00000540,2011-07-17T10:37:24.864784,2011-07-20,GTA,RESIDENTIAL,GROUND,True,9.54
SHP-00000541,2011-07-17T15:13:27.355701,2011-07-20,Calgary-Edmonton,RESIDENTIAL,GROUND,False,15.84
SHP-00000542,2011-07-17T10:52:36.031483,2011-07-20,GTA,RESIDENTIAL,GROUND,False,20.06
SHP-00000543,2011-07-17T10:13:07.954571,2011-07-19,Vancouver,COMMERCIAL,EXPRESS,True,9.66
SHP-00000544,2011-07-17T19:54:25.418137,2011-07-19,GTA,RESIDENTIAL,EXPRESS,False,1.71
SHP-00000545,2011-07-17T18:12:25.806593,2011-07-20,Atlantic,COMMERCIAL,GROUND,True,17.6
SHP-00000546,2011-07-17T07:37:10.774250,2011-07-20,GTA,RESIDENTIAL,GROUND,False,6.37
SHP-00000547,2011-07-17T08:39:28.826845,2011-07-20,Calgary-Edmonton,COMMERCIAL,GROUND,False,15.16
SHP-00000548,2011-07-17T10:09:19.907047,2011-07-20,Montreal,RESIDENTIAL,GROUND,False,20.59
SHP-00000549,2011-07-17T10:04:51.353287,2011-07-19,Vancouver,RESIDENTIAL,EXPRESS,False,2.98
SHP-00000550,2011-07-17T17:52:45.319604,2011-07-19,Calgary-Edmonton,COMMERCIAL,EXPRESS,False,8.08
SHP-00000551,2011-07-17T07:21:44.906161,2011-07-20,Montreal,RESIDENTIAL,GROUND,False,14.15
SHP-00000552,2011-07-17T08:44:21.015441,2011-07-20,Montreal,RESIDENTIAL,GROUND,False,20.3
SHP-00000553,2011-07-17T10:44:19.685280,2011-07-20,GTA,RESIDENTIAL,GROUND,True,13.37
SHP-00000554,2011-07-17T15:06:15.671196,2011-07-19,Montreal,RESIDENTIAL,EXPRESS,False,10.45
SHP-00000555,2011-07-17T17:07:14.923204,2011-07-20,Montreal,RESIDENTIAL,GROUND,False,18.89
SHP-00000556,2011-07-17T16:58:07.117607,2011-07-20,Atlantic,COMMERCIAL,GROUND,False,20.62
SHP-00000557,2011-07-17T12:15:40.537062,2011-07-20,GTA,COMMERCIAL,GROUND,False,1.13
SHP-00000558,2011-07-17T15:12:51.232134,2011-07-20,GTA,RESIDENTIAL,GROUND,False,24.45
SHP-00000559,2011-07-17T15:37:51.687575,2011-07-19,Montreal,RESIDENTIAL,EXPRESS,False,6.37
SHP-00000560,2011-07-17T11:20:41.828578,2011-07-20,Montreal,RESIDENTIAL,GROUND,True,7.12
SHP-00000561,2011-07-17T13:53:27.564690,2011-07-17,GTA,COMMERCIAL,SAME_DAY,False,3.63
SHP-00000562,2011-07-17T13:40:37.786756,2011-07-20,GTA,COMMERCIAL,GROUND,True,3.64
SHP-00000563,2011-07-17T07:43:44.576027,2011-07-17,GTA,RESIDENTIAL,SAME_DAY,False,3.96
SHP-00000564,2011-07-17T19:15:04.119404,2011-07-20,Montreal,RESIDENTIAL,GROUND,False,5.1
SHP-00000565,2011-07-17T13:56:45.063065,2011-07-20,Montreal,RESIDENTIAL,GROUND,False,4.42
SHP-00000566,2011-07-17T11:59:19.360169,2011-07-20,Montreal,RESIDENTIAL,GROUND,False,7.62
SHP-00000567,2011-07-17T19:00:51.285953,2011-07-20,Vancouver,COMMERCIAL,GROUND,True,7.86
SHP-00000568,2011-07-17T16:26:34.229939,2011-07-20,Vancouver,RESIDENTIAL,GROUND,False,22.86
SHP-00000569,2011-07-17T07:51:59.267549,2011-07-20,Vancouver,COMMERCIAL,GROUND,True,9.81
SHP-00000570,2011-07-17T08:58:58.523609,2011-07-19,Calgary-Edmonton,COMMERCIAL,EXPRESS,True,3.88
SHP-00000571,2011-07-17T12:26:41.835356,2011-07-20,GTA,RESIDENTIAL,GROUND,True,1.14
SHP-00000572,2011-07-17T08:10:43.772188,2011-07-19,GTA,RESIDENTIAL,EXPRESS,True,6.11
SHP-00000573,2011-07-17T06:04:52.835025,2011-07-19,GTA,RESIDENTIAL,EXPRESS,True,9.09
SHP-00000574,2011-07-17T12:50:49.018846,2011-07-17,GTA,COMMERCIAL,SAME_DAY,False,0.77
SHP-00000575,2011-07-17T06:17:46.071218,2011-07-19,Vancouver,COMMERCIAL,EXPRESS,True,1.74
SHP-00000576,2011-07-18T13:09:26.487710,2011-07-21,Montreal,RESIDENTIAL,GROUND,False,4.66
SHP-00000577,2011-07-18T06:32:13.668150,2011-07-18,Montreal,RESIDENTIAL,SAME_DAY,False,0.84
SHP-00000578,2011-07-18T06:51:32.026068,2011-07-21,Montreal,RESIDENTIAL,GROUND,False,11.23
SHP-00000579,2011-07-18T18:43:07.491537,2011-07-21,Calgary-Edmonton,RESIDENTIAL,GROUND,False,12.33
SHP-00000580,2011-07-18T14:27:57.575913,2011-07-21,Montreal,COMMERCIAL,GROUND,False,15.13
SHP-00000581,2011-07-18T07:22:51.325467,2011-07-20,GTA,COMMERCIAL,EXPRESS,True,5.63
SHP-00000582,2011-07-18T12:16:43.503893,2011-07-20,GTA,RESIDENTIAL,EXPRESS,False,10.79
SHP-00000583,2011-07-18T19:36:52.689553,2011-07-21,Montreal,COMMERCIAL,GROUND,False,2.46
SHP-00000584,2011-07-18T14:00:23.658077,2011-07-21,Montreal,RESIDENTIAL,GROUND,False,1.09
SHP-00000585,2011-07-18T06:32:50.170041,2011-07-21,GTA,RESIDENTIAL,GROUND,True,6.72
SHP-00000586,2011-07-18T10:32:37.918359,2011-07-21,Calgary-Edmonton,RESIDENTIAL,GROUND,False,24.33
SHP-00000587,2011-07-18T13:31:24.390214,2011-07-21,Vancouver,RESIDENTIAL,GROUND,False,24.32
SHP-00000588,2011-07-18T14:08:35.855495,2011-07-21,Calgary-Edmonton,RESIDENTIAL,GROUND,False,7.45
SHP-00000589,2011-07-18T16:12:45.791609,2011-07-21,GTA,RESIDENTIAL,GROUND,False,12.77
SHP-00000590,2011-07-18T16:30:22.387790,2011-07-19,GTA,COMMERCIAL,SAME_DAY,False,0.86
SHP-00000591,2011-07-18T06:11:20.243963,2011-07-20,Atlantic,RESIDENTIAL,EXPRESS,True,7.71
SHP-00000592,2011-07-18T09:24:47.966469,2011-07-21,Montreal,RESIDENTIAL,GROUND,False,12.49
SHP-00000593,2011-07-18T08:03:47.776112,2011-07-21,Calgary-Edmonton,RESIDENTIAL,GROUND,True,11.25
SHP-00000594,2011-07-18T07:11:14.137255,2011-07-21,Atlantic,RESIDENTIAL,GROUND,False,23.19
SHP-00000595,2011-07-18T11:10:03.269927,2011-07-21,Vancouver,RESIDENTIAL,GROUND,False,12.98
SHP-00000596,2011-07-18T09:53:55.197581,2011-07-20,Calgary-Edmonton,COMMERCIAL,EXPRESS,False,11.54
SHP-00000597,2011-07-18T13:32:32.860902,2011-07-21,Montreal,COMMERCIAL,GROUND,False,14.18
SHP-00000598,2011-07-18T06:14:24.594441,2011-07-21,Calgary-Edmonton,RESIDENTIAL,GROUND,True,24.85
SHP-00000599,2011-07-18T16:27:28.566179,2011-07-20,Calgary-Edmonton,COMMERCIAL,EXPRESS,True,3.08
SHP-00000600,2011-07-18T11:06:48.308601,2011-07-21,GTA,RESIDENTIAL,GROUND,False,1.72
SHP-00000601,2011-07-18T15:01:40.296478,2011-07-21,Vancouver,COMMERCIAL,GROUND,False,11.66
SHP-00000602,2011-07-18T18:52:05.171596,2011-07-19,GTA,RESIDENTIAL,SAME_DAY,False,4.18
SHP-00000603,2011-07-18T10:23:04.758884,2011-07-21,Vancouver,RESIDENTIAL,GROUND,False,12.24
SHP-00000604,2011-07-18T07:29:25.812964,2011-07-20,GTA,RESIDENTIAL,EXPRESS,False,2.37
SHP-00000605,2011-07-18T19:12:32.860728,2011-07-19,Montreal,RESIDENTIAL,SAME_DAY,True,1.71
SHP-00000606,2011-07-18T13:03:00.351504,2011-07-20,Vancouver,COMMERCIAL,EXPRESS,True,10.81
SHP-00000607,2011-07-18T18:22:53.864231,2011-07-21,GTA,COMMERCIAL,GROUND,True,18.24
SHP-00000608,2011-07-18T17:59:00.008671,2011-07-21,Vancouver,COMMERCIAL,GROUND,False,9.65
SHP-00000609,2011-07-18T13:39:35.657044,2011-07-21,GTA,RESIDENTIAL,GROUND,False,21.89
SHP-00000610,2011-07-18T12:11:19.087555,2011-07-21,GTA,COMMERCIAL,GROUND,False,19.32
SHP-00000611,2011-07-18T13:04:59.498471,2011-07-21,Vancouver,COMMERCIAL,GROUND,False,17.37
SHP-00000612,2011-07-18T17:57:12.991210,2011-07-20,Calgary-Edmonton,RESIDENTIAL,EXPRESS,False,7.06
SHP-00000613,2011-07-18T10:36:07.520112,2011-07-21,GTA,RESIDENTIAL,GROUND,False,5.79
SHP-00000614,2011-07-18T16:50:19.958389,2011-07-21,GTA,RESIDENTIAL,GROUND,False,24.71
SHP-00000615,2011-07-18T11:40:15.451396,2011-07-21,Calgary-Edmonton,RESIDENTIAL,GROUND,True,2.66
SHP-00000616,2011-07-18T11:52:02.694327,2011-07-21,GTA,COMMERCIAL,GROUND,True,9.38
SHP-00000617,2011-07-18T08:01:28.708874,2011-07-21,GTA,COMMERCIAL,GROUND,False,14.88
SHP-00000618,2011-07-18T19:50:07.225754,2011-07-21,Atlantic,RESIDENTIAL,GROUND,False,18.33
SHP-00000619,2011-07-18T19:19:59.794811,2011-07-20,GTA,COMMERCIAL,EXPRESS,True,4.5
SHP-00000620,2011-07-18T17:35:40.567363,2011-07-21,Calgary-Edmonton,COMMERCIAL,GROUND,False,9.44
SHP-00000621,2011-07-18T09:57:55.717480,2011-07-21,GTA,RESIDENTIAL,GROUND,False,11.5
SHP-00000622,2011-07-18T17:16:55.880508,2011-07-21,Vancouver,RESIDENTIAL,GROUND,False,13.08
SHP-00000623,2011-07-18T15:51:13.281821,2011-07-20,Atlantic,RESIDENTIAL,EXPRESS,False,9.93
SHP-00000624,2011-07-18T17:04:01.710464,2011-07-21,Calgary-Edmonton,RESIDENTIAL,GROUND,True,1.63
SHP-00000625,2011-07-18T14:05:23.822236,2011-07-21,Montreal,RESIDENTIAL,GROUND,False,20.23
SHP-00000626,2011-07-18T16:40:13.462207,2011-07-21,GTA,COMMERCIAL,GROUND,False,10.41
SHP-00000627,2011-07-18T16:16:42.125855,2011-07-21,Calgary-Edmonton,RESIDENTIAL,GROUND,False,1.61
SHP-00000628,2011-07-18T09:50:58.227177,2011-07-20,Calgary-Edmonton,COMMERCIAL,EXPRESS,False,8.08
SHP-00000629,2011-07-18T18:46:41.044117,2011-07-20,GTA,RESIDENTIAL,EXPRESS,True,10.21
SHP-00000630,2011-07-18T06:08:31.070698,2011-07-21,Montreal,COMMERCIAL,GROUND,False,5.32
SHP-00000631,2011-07-18T16:39:12.433137,2011-07-21,Vancouver,COMMERCIAL,GROUND,False,13.43
SHP-00000632,2011-07-18T10:07:13.772221,2011-07-21,GTA,RESIDENTIAL,GROUND,False,14.24
SHP-00000633,2011-07-18T16:06:31.841577,2011-07-21,Calgary-Edmonton,RESIDENTIAL,GROUND,False,5.94
SHP-00000634,2011-07-18T19:24:48.110943,2011-07-20,GTA,RESIDENTIAL,EXPRESS,False,10.73
SHP-00000635,2011-07-18T15:11:50.512426,2011-07-21,GTA,COMMERCIAL,GROUND,False,2.74
SHP-00000636,2011-07-18T09:02:40.156348,2011-07-21,Calgary-Edmonton,COMMERCIAL,GROUND,True,6.09
SHP-00000637,2011-07-18T12:58:52.008809,2011-07-20,Vancouver,RESIDENTIAL,EXPRESS,False,9.73
SHP-00000638,2011-07-18T17:46:58.800336,2011-07-20,GTA,RESIDENTIAL,EXPRESS,False,3.77
SHP-00000639,2011-07-18T10:23:04.002925,2011-07-21,Calgary-Edmonton,COMMERCIAL,GROUND,False,14.35
SHP-00000640,2011-07-18T09:10:07.599316,2011-07-21,GTA,RESIDENTIAL,GROUND,False,18.38
SHP-00000641,2011-07-18T10:36:38.180302,2011-07-21,GTA,COMMERCIAL,GROUND,False,2.8
SHP-00000642,2011-07-18T13:18:16.890540,2011-07-20,Calgary-Edmonton,COMMERCIAL,EXPRESS,False,8.18
SHP-00000643,2011-07-18T08:52:56.918213,2011-07-21,Calgary-Edmonton,COMMERCIAL,GROUND,False,18.65
SHP-00000644,2011-07-18T19:13:16.820472,2011-07-21,GTA,RESIDENTIAL,GROUND,False,8.52
SHP-00000645,2011-07-18T07:25:44.043233,2011-07-21,Montreal,RESIDENTIAL,GROUND,False,14.85
SHP-00000646,2011-07-18T11:33:25.171261,2011-07-21,Montreal,RESIDENTIAL,GROUND,False,6.09
SHP-00000647,2011-07-18T12:04:11.693224,2011-07-21,GTA,RESIDENTIAL,GROUND,False,12.85
SHP-00000648,2011-07-18T11:30:01.425418,2011-07-21,GTA,RESIDENTIAL,GROUND,False,10.71
SHP-00000649,2011-07-18T12:40:28.619787,2011-07-21,Vancouver,RESIDENTIAL,GROUND,False,17.81
SHP-00000650,2011-07-18T18:20:15.379368,2011-07-21,GTA,RESIDENTIAL,GROUND,True,24.38
SHP-00000651,2011-07-18T08:20:32.158772,2011-07-21,Montreal,RESIDENTIAL,GROUND,False,13.61
SHP-00000652,2011-07-18T10:40:20.439054,2011-07-21,GTA,RESIDENTIAL,GROUND,False,8.23
SHP-00000653,2011-07-18T12:58:10.744465,2011-07-21,Vancouver,RESIDENTIAL,GROUND,False,4.4
SHP-00000654,2011-07-18T08:26:57.593311,2011-07-20,Vancouver,COMMERCIAL,EXPRESS,False,10.58
SHP-00000655,2011-07-18T19:33:14.912993,2011-07-20,Montreal,COMMERCIAL,EXPRESS,False,5.73
SHP-00000656,2011-07-18T10:07:34.227167,2011-07-21,Atlantic,RESIDENTIAL,GROUND,False,2.55
SHP-00000657,2011-07-18T19:25:09.624341,2011-07-21,Calgary-Edmonton,RESIDENTIAL,GROUND,False,13.05
SHP-00000658,2011-07-18T11:54:57.189696,2011-07-18,GTA,RESIDENTIAL,SAME_DAY,False,3.26
SHP-00000659,2011-07-18T08:47:35.968046,2011-07-21,Vancouver,RESIDENTIAL,GROUND,False,10.99
SHP-00000660,2011-07-18T11:44:37.034670,2011-07-21,Montreal,COMMERCIAL,GROUND,False,11.09
SHP-00000661,2011-07-18T06:44:58.215703,2011-07-21,GTA,RESIDENTIAL,GROUND,False,22.07
SHP-00000662,2011-07-18T10:04:05.076976,2011-07-18,GTA,RESIDENTIAL,SAME_DAY,False,0.67
SHP-00000663,2011-07-18T18:31:50.637996,2011-07-21,GTA,RESIDENTIAL,GROUND,False,4.27
SHP-00000664,2011-07-18T12:12:48.320099,2011-07-21,Calgary-Edmonton,RESIDENTIAL,GROUND,False,20.99
SHP-00000665,2011-07-18T09:22:10.367528,2011-07-21,Vancouver,RESIDENTIAL,GROUND,False,18.87
SHP-00000666,2011-07-18T08:04:27.593114,2011-07-21,GTA,RESIDENTIAL,GROUND,False,20.52
SHP-00000667,2011-07-18T09:52:35.963573,2011-07-21,Montreal,COMMERCIAL,GROUND,False,18.35
SHP-00000668,2011-07-18T18:01:16.660565,2011-07-21,GTA,COMMERCIAL,GROUND,False,12.03
SHP-00000669,2011-07-18T19:22:21.807679,2011-07-21,Atlantic,RESIDENTIAL,GROUND,False,8.78
SHP-00000670,2011-07-18T16:15:25.411440,2011-07-21,GTA,COMMERCIAL,GROUND,False,20.41
SHP-00000671,2011-07-18T14:50:17.220402,2011-07-20,Vancouver,RESIDENTIAL,EXPRESS,False,4.8
SHP-00000672,2011-07-18T17:23:37.422135,2011-07-21,GTA,RESIDENTIAL,GROUND,False,4.89
SHP-00000673,2011-07-18T19:24:30.278158,2011-07-21,Calgary-Edmonton,RESIDENTIAL,GROUND,False,17.38
SHP-00000674,2011-07-18T06:59:31.727907,2011-07-20,Calgary-Edmonton,COMMERCIAL,EXPRESS,False,4.83
SHP-00000675,2011-07-18T18:12:51.103769,2011-07-19,GTA,COMMERCIAL,SAME_DAY,True,1.92
SHP-00000676,2011-07-18T19:47:20.670053,2011-07-21,GTA,RESIDENTIAL,GROUND,False,23.49
SHP-00000677,2011-07-18T19:16:19.078868,2011-07-20,Calgary-Edmonton,RESIDENTIAL,EXPRESS,False,1.34
SHP-00000678,2011-07-18T10:54:12.987225,2011-07-21,Atlantic,RESIDENTIAL,GROUND,False,6.41
SHP-00000679,2011-07-18T06:43:47.877047,2011-07-21,GTA,RESIDENTIAL,GROUND,False,14.26
SHP-00000680,2011-07-18T07:17:16.336852,2011-07-21,Atlantic,RESIDENTIAL,GROUND,False,6.72
SHP-00000681,2011-07-18T06:36:43.459178,2011-07-21,Calgary-Edmonton,RESIDENTIAL,GROUND,False,5.33
SHP-00000682,2011-07-18T18:34:01.064844,2011-07-21,GTA,RESIDENTIAL,GROUND,False,20.52
SHP-00000683,2011-07-18T18:46:07.280314,2011-07-21,GTA,RESIDENTIAL,GROUND,False,2.88
SHP-00000684,2011-07-18T17:42:30.790388,2011-07-21,GTA,RESIDENTIAL,GROUND,False,1.51
SHP-00000685,2011-07-18T13:34:54.078005,2011-07-21,GTA,RESIDENTIAL,GROUND,True,8.32
SHP-00000686,2011-07-18T19:20:04.669121,2011-07-20,Montreal,RESIDENTIAL,EXPRESS,False,6.86
SHP-00000687,2011-07-18T17:11:39.281758,2011-07-21,GTA,COMMERCIAL,GROUND,True,1.36
SHP-00000688,2011-07-18T15:15:03.134389,2011-07-20,GTA,COMMERCIAL,EXPRESS,True,4.03
SHP-00000689,2011-07-18T10:23:46.937324,2011-07-21,Vancouver,RESIDENTIAL,GROUND,False,15.65
SHP-00000690,2011-07-18T13:05:38.646968,2011-07-21,GTA,RESIDENTIAL,GROUND,False,5.42
SHP-00000691,2011-07-18T13:09:16.190079,2011-07-21,Montreal,RESIDENTIAL,GROUND,True,11.65
SHP-00000692,2011-07-18T11:14:45.666613,2011-07-20,GTA,RESIDENTIAL,EXPRESS,False,10.82
SHP-00000693,2011-07-18T14:08:26.919532,2011-07-21,GTA,RESIDENTIAL,GROUND,False,13.2
SHP-00000694,2011-07-18T14:49:28.348512,2011-07-18,GTA,RESIDENTIAL,SAME_DAY,False,4.99
SHP-00000695,2011-07-18T11:04:03.033865,2011-07-20,GTA,RESIDENTIAL,EXPRESS,False,9.33
SHP-00000696,2011-07-18T19:48:51.946539,2011-07-21,Vancouver,RESIDENTIAL,GROUND,False,20.87
SHP-00000697,2011-07-18T14:51:24.540215,2011-07-21,GTA,RESIDENTIAL,GROUND,False,14.82
SHP-00000698,2011-07-18T08:20:13.556131,2011-07-21,Atlantic,COMMERCIAL,GROUND,False,1.57
SHP-00000699,2011-07-18T19:55:04.358825,2011-07-21,GTA,RESIDENTIAL,GROUND,False,15.8
SHP-00000700,2011-07-18T17:28:53.345741,2011-07-21,GTA,RESIDENTIAL,GROUND,False,15.15
SHP-00000701,2011-07-18T06:40:33.712539,2011-07-21,GTA,COMMERCIAL,GROUND,True,12.84
SHP-00000702,2011-07-18T18:18:51.020664,2011-07-19,Atlantic,RESIDENTIAL,SAME_DAY,False,1.54
SHP-00000703,2011-07-18T15:19:48.254050,2011-07-21,GTA,COMMERCIAL,GROUND,False,23.19
SHP-00000704,2011-07-18T17:38:04.305892,2011-07-21,Calgary-Edmonton,RESIDENTIAL,GROUND,False,13.5
SHP-00000705,2011-07-18T16:25:11.587781,2011-07-20,Calgary-Edmonton,COMMERCIAL,EXPRESS,False,9.74
SHP-00000706,2011-07-18T17:07:07.548926,2011-07-20,GTA,COMMERCIAL,EXPRESS,False,11.22
SHP-00000707,2011-07-18T12:46:59.161464,2011-07-18,GTA,RESIDENTIAL,SAME_DAY,True,2.46
SHP-00000708,2011-07-18T08:29:36.997283,2011-07-21,Vancouver,RESIDENTIAL,GROUND,False,6.01
SHP-00000709,2011-07-18T14:49:13.385912,2011-07-21,GTA,RESIDENTIAL,GROUND,False,12.77
SHP-00000710,2011-07-18T07:47:34.116426,2011-07-18,Montreal,RESIDENTIAL,SAME_DAY,False,2.11
SHP-00000711,2011-07-18T09:39:44.904745,2011-07-20,GTA,RESIDENTIAL,EXPRESS,True,9.38
SHP-00000712,2011-07-19T07:32:39.907274,2011-07-22,Calgary-Edmonton,RESIDENTIAL,GROUND,False,19.71
SHP-00000713,2011-07-19T11:04:09.726681,2011-07-22,Calgary-Edmonton,RESIDENTIAL,GROUND,False,13.45
SHP-00000714,2011-07-19T06:35:31.172460,2011-07-22,Atlantic,RESIDENTIAL,GROUND,False,19.99
SHP-00000715,2011-07-19T13:35:01.576865,2011-07-22,Calgary-Edmonton,RESIDENTIAL,GROUND,True,18.82
SHP-00000716,2011-07-19T09:06:41.549047,2011-07-19,Montreal,RESIDENTIAL,SAME_DAY,False,2.26
