event_id,shipment_id,event_type,event_timestamp,carrier_hub,ingestion_date,attempt_number,attempt_result,booking_timestamp,promised_delivery_date,region,customer_type,service_tier,is_guaranteed,weight_kg
ab70ad85-16df-47ba-814f-b9794385deb0,SHP-01066430,PICKUP,2026-07-13T20:25:03.706483,GTA-HUB-03,2026-07-13,,,,,,,,,
bc0c34ba-4574-46ec-8b35-c063723aee66,SHP-01066430,HUB_SCAN,2026-07-14T01:19:50.955086,GTA-HUB-03,2026-07-14,,,,,,,,,
fa34fea5-e9da-4028-bbf9-3966e6d6005f,SHP-01066430,DELIVERY_ATTEMPT,2026-07-14T22:54:29.315221,GTA-HUB-03,2026-07-14,1.0,SUCCESS,,,,,,,
027efce8-c16a-4f1f-952a-abbc59c52393,SHP-01066431,PICKUP,2026-07-13T20:37:05.542896,GTA-HUB-01,2026-07-13,,,,,,,,,
ba3c7ab2-8a7a-4a22-925c-3f72cde95907,SHP-01066431,HUB_SCAN,2026-07-14T01:32:25.374899,GTA-HUB-01,2026-07-14,,,,,,,,,
0c823f3c-1202-4b26-b924-e6335e8110f7,SHP-01066431,DELIVERY_ATTEMPT,2026-07-15T04:02:18.430410,GTA-HUB-01,2026-07-15,1.0,FAILED_NO_ONE_HOME,,,,,,,
4225d87d-17cb-45f2-b305-048282abbfc4,SHP-01066431,DELIVERY_ATTEMPT,2026-07-16T14:21:25.297363,GTA-HUB-01,2026-07-16,2.0,SUCCESS,,,,,,,
a8e39702-817b-42e7-9f43-806448ce584a,SHP-01066432,HUB_SCAN,2026-07-14T03:32:18.017628,GTA-HUB-01,2026-07-14,,,,,,,,,
742f0af6-de4d-4819-9c70-54a3ea9a664c,SHP-01066432,DELIVERY_ATTEMPT,2026-07-14T22:16:47.104239,GTA-HUB-01,2026-07-14,1.0,FAILED_NO_ONE_HOME,,,,,,,
3745043e-2f1d-4129-9694-ce63be2956fa,SHP-01066433,DELIVERY_ATTEMPT,2026-07-13T23:36:17.843081,VAN-HUB-01,2026-07-13,1.0,SUCCESS,,,,,,,
3c627dd5-553c-4ee2-8469-e327bcbc6cc8,SHP-01066435,PICKUP,2026-07-13T20:01:54.583266,VAN-HUB-02,2026-07-13,,,,,,,,,
8d60db44-0ba6-4005-8bd5-d1b9c6fa0b38,SHP-01066435,HUB_SCAN,2026-07-14T05:24:54.437572,VAN-HUB-02,2026-07-14,,,,,,,,,
f50d3198-803d-4006-9e7f-acff6f2fce49,SHP-01066435,DELIVERY_ATTEMPT,2026-07-14T23:47:27.277163,VAN-HUB-02,2026-07-14,1.0,SUCCESS,,,,,,,
697ab816-8592-4d41-9533-48ea44984b1f,SHP-01066436,PICKUP,2026-07-13T22:48:44.674401,GTA-HUB-03,2026-07-13,,,,,,,,,
48cf441b-2735-4e1b-b7f6-f72ba94a1941,SHP-01066436,HUB_SCAN,2026-07-14T03:21:22.287974,GTA-HUB-03,2026-07-14,,,,,,,,,
5349e96c-57b3-47cb-8011-1cbfcfcf12eb,SHP-01066436,DELIVERY_ATTEMPT,2026-07-14T16:27:06.501681,GTA-HUB-03,2026-07-14,1.0,SUCCESS,,,,,,,
aad2bf58-a365-402e-a2a6-60e22b7b6644,SHP-01066437,HUB_SCAN,2026-07-14T00:40:56.692153,VAN-HUB-02,2026-07-14,,,,,,,,,
cacde19f-ff55-4c12-ad69-c5be870c45e6,SHP-01066437,DELIVERY_ATTEMPT,2026-07-14T15:03:00.362063,VAN-HUB-02,2026-07-14,1.0,SUCCESS,,,,,,,
0370e250-1648-43f5-975c-f51622188f17,SHP-01066438,HUB_SCAN,2026-07-14T02:39:55.270128,MTL-HUB-01,2026-07-14,,,,,,,,,
05a1181f-966c-4eda-a364-fd6f217fcd8f,SHP-01066438,DELIVERY_ATTEMPT,2026-07-14T13:03:47.588866,MTL-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
77a068af-64c7-4b73-aebd-96a31dc3d683,SHP-01066439,PICKUP,2026-07-13T23:03:35.454941,MTL-HUB-01,2026-07-13,,,,,,,,,
8d5d872a-794c-4364-9eb9-6650b335e064,SHP-01066439,HUB_SCAN,2026-07-14T06:39:30.718598,MTL-HUB-01,2026-07-14,,,,,,,,,
f03313af-bd30-4e57-b8b7-821fd4327316,SHP-01066439,DELIVERY_ATTEMPT,2026-07-15T08:10:28.867389,MTL-HUB-01,2026-07-15,1.0,SUCCESS,,,,,,,
f6094e46-0b52-4c08-be1b-026407828512,SHP-01066440,PICKUP,2026-07-13T21:54:50.032230,GTA-HUB-03,2026-07-13,,,,,,,,,
13e75fcc-d1b1-41d5-8568-8389a152a305,SHP-01066440,HUB_SCAN,2026-07-14T02:58:35.463266,GTA-HUB-03,2026-07-14,,,,,,,,,
d86d61c9-996e-42a7-a130-24189c840226,SHP-01066440,DELIVERY_ATTEMPT,2026-07-15T02:22:04.277771,GTA-HUB-03,2026-07-15,1.0,SUCCESS,,,,,,,
3e9c3665-69c3-41a7-93c9-bae94954c65f,SHP-01066441,HUB_SCAN,2026-07-13T20:56:21.342764,GTA-HUB-03,2026-07-13,,,,,,,,,
e06b45d5-bbbe-4381-883d-83319576d02b,SHP-01066441,DELIVERY_ATTEMPT,2026-07-14T12:03:36.427236,GTA-HUB-03,2026-07-14,1.0,FAILED_NO_ONE_HOME,,,,,,,
147322c7-fd02-4668-a642-b39af4203e85,SHP-01066442,DELIVERY_ATTEMPT,2026-07-14T21:52:45.441213,GTA-HUB-03,2026-07-14,1.0,SUCCESS,,,,,,,
d6efc5bb-f555-44f7-adf9-b8f35e433fef,SHP-01066443,PICKUP,2026-07-13T21:03:40.862247,MTL-HUB-01,2026-07-13,,,,,,,,,
1ef42b0d-1b05-471f-8ddd-56bfb02488e2,SHP-01066443,HUB_SCAN,2026-07-14T06:16:04.215800,MTL-HUB-01,2026-07-14,,,,,,,,,
9381923b-1fd9-4fd3-b014-1416c76b5994,SHP-01066443,DELIVERY_ATTEMPT,2026-07-15T06:58:12.076880,MTL-HUB-01,2026-07-15,1.0,SUCCESS,,,,,,,
77803479-eb46-4a12-b553-ef8f90da92e3,SHP-01066444,HUB_SCAN,2026-07-14T01:50:53.201282,GTA-HUB-03,2026-07-14,,,,,,,,,
257b423c-8293-406f-a412-0a6e2201e538,SHP-01066444,DELIVERY_ATTEMPT,2026-07-15T01:35:06.906124,GTA-HUB-03,2026-07-15,1.0,SUCCESS,,,,,,,
c14d7f92-5de6-42e4-b3fb-f5d14314eccb,SHP-01066445,HUB_SCAN,2026-07-13T20:47:45.615783,GTA-HUB-02,2026-07-13,,,,,,,,,
dd8d3a7d-9ae1-45d3-bb11-75e2e14c3eb6,SHP-01066445,DELIVERY_ATTEMPT,2026-07-14T14:46:59.735158,GTA-HUB-02,2026-07-14,1.0,SUCCESS,,,,,,,
6c792aa9-3278-4747-8ee8-4120fdb99ef1,SHP-01066446,HUB_SCAN,2026-07-13T22:01:35.951761,ATL-HUB-01,2026-07-13,,,,,,,,,
b827cba7-bcec-4439-b035-4cd90a4def5a,SHP-01066446,DELIVERY_ATTEMPT,2026-07-14T18:32:57.143868,ATL-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
05fdc692-ae50-414e-8a19-e146e7782ab4,SHP-01066447,DELIVERY_ATTEMPT,2026-07-15T01:52:40.145095,GTA-HUB-02,2026-07-15,2.0,SUCCESS,,,,,,,
d7117015-9939-482d-b6c7-34f139cfe3b7,SHP-01066448,PICKUP,2026-07-14T00:21:39.112627,ATL-HUB-01,2026-07-14,,,,,,,,,
02ef6b8c-17fd-4a66-b6fb-ba704e83381c,SHP-01066448,HUB_SCAN,2026-07-14T05:17:33.747422,ATL-HUB-01,2026-07-14,,,,,,,,,
77ff8e4c-e419-472d-8cd8-c436f7cd6e26,SHP-01066448,DELIVERY_ATTEMPT,2026-07-14T16:35:48.586524,ATL-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
fd9fdfa5-7014-41cf-a505-3f084ac5fac5,SHP-01066449,HUB_SCAN,2026-07-13T21:50:59.453275,VAN-HUB-02,2026-07-13,,,,,,,,,
7a241456-1f7e-456c-9282-0296523c3bf5,SHP-01066449,DELIVERY_ATTEMPT,2026-07-14T13:53:39.740713,VAN-HUB-02,2026-07-14,1.0,FAILED_NO_ONE_HOME,,,,,,,
00bfa108-053d-46cc-a2b5-f76277ac664a,SHP-01066449,DELIVERY_ATTEMPT,2026-07-15T15:50:33.287182,VAN-HUB-02,2026-07-15,2.0,SUCCESS,,,,,,,
1483f484-6f3d-404c-a307-6c8251b106c1,SHP-01066450,HUB_SCAN,2026-07-13T20:38:46.106733,MTL-HUB-01,2026-07-13,,,,,,,,,
a40af5d8-dc85-4dc3-ba27-7e3163a3c128,SHP-01066450,DELIVERY_ATTEMPT,2026-07-14T09:13:39.562631,MTL-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
b4582ffa-c5fd-4680-bb92-972e55c91004,SHP-01066451,HUB_SCAN,2026-07-14T02:17:18.343731,GTA-HUB-01,2026-07-14,,,,,,,,,
44ad204d-ef37-4da1-af8c-a59fba5ad318,SHP-01066451,DELIVERY_ATTEMPT,2026-07-15T05:36:15.110690,GTA-HUB-01,2026-07-15,1.0,FAILED_REFUSED,,,,,,,
e7987a12-5846-42a0-a16d-17d296df14f4,SHP-01066452,DELIVERY_ATTEMPT,2026-07-13T21:15:39.223363,VAN-HUB-01,2026-07-13,1.0,SUCCESS,,,,,,,
d417a30a-0d0b-4e3e-9408-12360fca4720,SHP-01066453,HUB_SCAN,2026-07-13T22:01:37.166434,GTA-HUB-01,2026-07-13,,,,,,,,,
8a35c732-9305-48df-8b51-d26b650d7331,SHP-01066453,DELIVERY_ATTEMPT,2026-07-14T17:17:57.557629,GTA-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
db0f9bdc-e4fd-4f9b-a0bb-fd67bfa06f47,SHP-01066454,PICKUP,2026-07-13T21:31:19.778961,VAN-HUB-02,2026-07-13,,,,,,,,,
f9266b30-3804-40bb-8d8f-59d7c85128a3,SHP-01066454,HUB_SCAN,2026-07-14T05:17:42.184737,VAN-HUB-02,2026-07-14,,,,,,,,,
d6cf65cc-6a0c-4c4a-aee5-dbdb62ba5d38,SHP-01066454,DELIVERY_ATTEMPT,2026-07-14T23:08:08.383759,VAN-HUB-02,2026-07-14,1.0,SUCCESS,,,,,,,
ed734b66-3ce1-40c3-ac0e-d97c438af483,SHP-01066455,HUB_SCAN,2026-07-13T22:32:44.897877,GTA-HUB-03,2026-07-13,,,,,,,,,
9cc9cd34-6e13-452a-b22c-1015a49353fd,SHP-01066455,DELIVERY_ATTEMPT,2026-07-14T08:38:11.159157,GTA-HUB-03,2026-07-14,1.0,SUCCESS,,,,,,,
091ba425-282c-48ae-861b-8a0964ad132c,SHP-01066456,PICKUP,2026-07-14T02:23:18.356863,GTA-HUB-03,2026-07-14,,,,,,,,,
ac2b1be6-fff4-4c62-a182-5470ac150b27,SHP-01066456,HUB_SCAN,2026-07-14T09:44:48.142919,GTA-HUB-03,2026-07-14,,,,,,,,,
c953e290-d012-47e6-9471-fda8f669ef3b,SHP-01066456,DELIVERY_ATTEMPT,2026-07-14T20:10:38.126703,GTA-HUB-03,2026-07-14,1.0,FAILED_NO_ONE_HOME,,,,,,,
9c1475e9-bf6c-4cb6-b00f-fcb2134e7cde,SHP-01066457,PICKUP,2026-07-13T21:29:24.060928,ATL-HUB-01,2026-07-13,,,,,,,,,
8e55bc09-ba58-46a6-ac64-2b247998583a,SHP-01066457,HUB_SCAN,2026-07-14T01:17:21.973694,ATL-HUB-01,2026-07-14,,,,,,,,,
c4ca0000-c953-4c6b-aef4-7389416c6ff5,SHP-01066457,DELIVERY_ATTEMPT,2026-07-14T14:21:27.492858,ATL-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
ee0f866d-3422-45af-940f-f3dd85ca27c7,SHP-01066458,PICKUP,2026-07-13T21:47:20.842485,EDM-HUB-01,2026-07-13,,,,,,,,,
52882fd0-8616-42a8-8461-fe22155cbc02,SHP-01066458,HUB_SCAN,2026-07-14T04:42:44.850145,EDM-HUB-01,2026-07-14,,,,,,,,,
8c619b58-a200-48f8-92b8-ca3c6bb794a0,SHP-01066458,DELIVERY_ATTEMPT,2026-07-15T05:51:48.997827,EDM-HUB-01,2026-07-15,1.0,SUCCESS,,,,,,,
4224ef09-2192-45db-8f04-da07fe958d75,SHP-01066459,DELIVERY_ATTEMPT,2026-07-14T13:06:35.541937,GTA-HUB-02,2026-07-14,1.0,FAILED_NO_ONE_HOME,,,,,,,
f35ab400-bc92-40c8-8999-fc16dbd4a7b6,SHP-01066460,HUB_SCAN,2026-07-14T03:00:44.019041,MTL-HUB-01,2026-07-14,,,,,,,,,
31af8dbe-0188-4edd-bd45-2570aabd7881,SHP-01066460,DELIVERY_ATTEMPT,2026-07-14T23:04:20.197069,MTL-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
9f592398-b604-4552-8ec9-291cf794d449,SHP-01066461,HUB_SCAN,2026-07-13T21:42:39.100372,MTL-HUB-02,2026-07-13,,,,,,,,,
3e675b58-bb80-450d-8f11-a20ea458558d,SHP-01066461,DELIVERY_ATTEMPT,2026-07-14T10:00:59.961810,MTL-HUB-02,2026-07-14,1.0,SUCCESS,,,,,,,
39aabf58-121d-4420-8539-05ba2502376b,SHP-01066462,HUB_SCAN,2026-07-14T01:15:23.908739,ATL-HUB-01,2026-07-14,,,,,,,,,
b5034337-e301-4a89-ba1d-3440d2166220,SHP-01066462,DELIVERY_ATTEMPT,2026-07-14T19:45:40.973475,ATL-HUB-01,2026-07-14,1.0,FAILED_NO_ONE_HOME,,,,,,,
a919a0ab-6dee-4151-b598-bf912017dcee,SHP-01066463,PICKUP,2026-07-13T20:59:06.115401,MTL-HUB-01,2026-07-13,,,,,,,,,
8011d6aa-2206-4e8c-864a-10553a87e03f,SHP-01066463,HUB_SCAN,2026-07-14T03:07:02.797619,MTL-HUB-01,2026-07-14,,,,,,,,,
debb2637-65ea-4049-9463-24bd25743cb3,SHP-01066463,DELIVERY_ATTEMPT,2026-07-14T21:01:04.305144,MTL-HUB-01,2026-07-14,1.0,FAILED_NO_ONE_HOME,,,,,,,
4767b35e-3494-48b4-ab36-628acfd3a281,SHP-01066463,DELIVERY_ATTEMPT,2026-07-16T02:32:24.872034,MTL-HUB-01,2026-07-16,2.0,SUCCESS,,,,,,,
5d621fb4-a0e5-4334-bd56-8eb4bb6f3ea6,SHP-01066464,PICKUP,2026-07-13T20:38:36.879185,GTA-HUB-02,2026-07-13,,,,,,,,,
c11c5279-282e-4282-9824-8a6e4d38baa3,SHP-01066464,HUB_SCAN,2026-07-14T03:37:14.355206,GTA-HUB-02,2026-07-14,,,,,,,,,
317fd9ff-2752-45c1-aeb5-0b4159a320a9,SHP-01066464,DELIVERY_ATTEMPT,2026-07-15T06:25:56.737145,GTA-HUB-02,2026-07-15,1.0,SUCCESS,,,,,,,
d5ebc233-1083-4a4e-8b6a-8fef91c75b59,SHP-01066465,HUB_SCAN,2026-07-14T04:04:43.229112,GTA-HUB-03,2026-07-14,,,,,,,,,
f60d1dac-6d1e-427e-9171-31b5a8bd7535,SHP-01066465,DELIVERY_ATTEMPT,2026-07-15T07:10:24.395169,GTA-HUB-03,2026-07-15,1.0,SUCCESS,,,,,,,
8a1109e3-223b-4203-9d2a-326e0e6a9113,SHP-01066466,PICKUP,2026-07-13T22:52:31.457782,VAN-HUB-02,2026-07-13,,,,,,,,,
ad30c138-cce2-402e-963d-ade50eead52a,SHP-01066466,HUB_SCAN,2026-07-14T02:40:55.641269,VAN-HUB-02,2026-07-14,,,,,,,,,
5e3649d7-b11c-4bbb-ab6e-d5b90dcbf912,SHP-01066466,DELIVERY_ATTEMPT,2026-07-14T16:41:38.620215,VAN-HUB-02,2026-07-14,1.0,SUCCESS,,,,,,,
4d548268-4c31-48ff-9817-cee7151718b0,SHP-01066467,DELIVERY_ATTEMPT,2026-07-14T12:30:34.294326,GTA-HUB-03,2026-07-14,1.0,SUCCESS,,,,,,,
cacf571c-ba2b-413d-b9a1-3ec9a816c04c,SHP-01066468,HUB_SCAN,2026-07-13T22:16:43.835353,VAN-HUB-01,2026-07-13,,,,,,,,,
e96948bd-2391-4154-b552-98973f388584,SHP-01066468,DELIVERY_ATTEMPT,2026-07-15T02:43:32.011176,VAN-HUB-01,2026-07-15,1.0,FAILED_NO_ACCESS,,,,,,,
b487a95b-8694-4348-933d-1b9a14cdc372,SHP-01066469,PICKUP,2026-07-15T09:10:55.769476,VAN-HUB-01,2026-07-15,,,,,,,,,
f825bfc2-31c8-49b6-9ada-05db8f3ff3db,SHP-01066469,HUB_SCAN,2026-07-15T18:29:39.235511,VAN-HUB-01,2026-07-15,,,,,,,,,
df31e498-dc19-45ec-a095-75e080078d8c,SHP-01066469,DELIVERY_ATTEMPT,2026-07-16T22:40:51.601846,VAN-HUB-01,2026-07-16,1.0,SUCCESS,,,,,,,
51c8bfc7-f6e5-4fcd-8f5a-2502ded2d502,SHP-01066470,HUB_SCAN,2026-07-13T20:52:46.854971,MTL-HUB-02,2026-07-13,,,,,,,,,
bff65c5c-0af7-44db-a359-9c3e969fcb75,SHP-01066470,DELIVERY_ATTEMPT,2026-07-14T22:45:05.106444,MTL-HUB-02,2026-07-14,1.0,SUCCESS,,,,,,,
251b12a4-8160-4f26-8d2b-0f2abeb1471f,SHP-01066471,DELIVERY_ATTEMPT,2026-07-14T02:15:46.291640,GTA-HUB-02,2026-07-14,1.0,FAILED_NO_ACCESS,,,,,,,
53bab96b-b1e7-4464-80d9-f7f3fe02d7ee,SHP-01066471,DELIVERY_ATTEMPT,2026-07-15T06:00:30.811116,GTA-HUB-02,2026-07-15,2.0,SUCCESS,,,,,,,
e593ecf7-ccd0-4ab0-87cc-451c4b105287,SHP-01066472,HUB_SCAN,2026-07-13T20:17:35.626960,GTA-HUB-03,2026-07-13,,,,,,,,,
e41cf08e-31a9-4d17-af2e-06ad66af39e9,SHP-01066472,DELIVERY_ATTEMPT,2026-07-14T16:23:33.198284,GTA-HUB-03,2026-07-14,1.0,SUCCESS,,,,,,,
49cb1d81-b9bb-4384-8da8-91596622fbb9,SHP-01066473,DELIVERY_ATTEMPT,2026-07-13T20:50:58.769336,MTL-HUB-02,2026-07-13,1.0,FAILED_NO_ONE_HOME,,,,,,,
dc5c6272-2043-497a-8a3a-4a2d00f6fa8b,SHP-01066474,HUB_SCAN,2026-07-13T20:38:07.862351,MTL-HUB-02,2026-07-13,,,,,,,,,
20b7e3c5-0927-4cd9-a2fc-a983e5a13ce3,SHP-01066474,DELIVERY_ATTEMPT,2026-07-14T21:53:01.210998,MTL-HUB-02,2026-07-14,1.0,FAILED_NO_ONE_HOME,,,,,,,
f651587c-fa24-4283-a352-ae48f9dc5159,SHP-01066475,DELIVERY_ATTEMPT,2026-07-14T20:14:56.151987,MTL-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
dfe9224c-fb41-4324-bacc-0c3954e0828c,SHP-01066476,HUB_SCAN,2026-07-13T21:14:55.459892,VAN-HUB-01,2026-07-13,,,,,,,,,
bf103269-0c73-4c00-b69d-ee6a8c974cbc,SHP-01066476,DELIVERY_ATTEMPT,2026-07-14T22:42:20.741135,VAN-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
adef63d9-718a-4df2-9d78-a0575e0ab71f,SHP-01066477,PICKUP,2026-07-13T20:32:24.901370,EDM-HUB-01,2026-07-13,,,,,,,,,
f6a780ff-ee12-4cc9-9b46-958f106c54e3,SHP-01066477,HUB_SCAN,2026-07-14T04:36:41.586033,EDM-HUB-01,2026-07-14,,,,,,,,,
c5332356-7f3a-462b-82c2-d9a79b331788,SHP-01066477,DELIVERY_ATTEMPT,2026-07-15T04:29:26.919904,EDM-HUB-01,2026-07-15,1.0,FAILED_NO_ONE_HOME,,,,,,,
6b0b24bf-479b-4657-a7da-9a581da2c2bf,SHP-01066478,PICKUP,2026-07-14T00:17:04.750855,GTA-HUB-01,2026-07-14,,,,,,,,,
05bda953-e58f-4b04-8d9a-244d7c23b837,SHP-01066478,HUB_SCAN,2026-07-14T03:22:16.541402,GTA-HUB-01,2026-07-14,,,,,,,,,
f8aa7f28-e6f8-4a1f-b3cd-203086c45cfd,SHP-01066478,DELIVERY_ATTEMPT,2026-07-15T05:25:46.677149,GTA-HUB-01,2026-07-15,1.0,SUCCESS,,,,,,,
8bd671cf-bc12-41af-a3cc-e7caac7defe4,SHP-01066479,HUB_SCAN,2026-07-13T23:02:19.915639,ATL-HUB-01,2026-07-13,,,,,,,,,
665fa877-1c27-423c-ac7d-d7dea74d77ca,SHP-01066479,DELIVERY_ATTEMPT,2026-07-14T09:09:31.224387,ATL-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
c976f2ae-ec79-4983-be09-f4383a655f60,SHP-01066480,HUB_SCAN,2026-07-13T22:18:07.125580,GTA-HUB-03,2026-07-13,,,,,,,,,
370cc63e-fd10-4628-81bc-977db608b30f,SHP-01066480,DELIVERY_ATTEMPT,2026-07-14T23:27:13.715431,GTA-HUB-03,2026-07-14,1.0,SUCCESS,,,,,,,
55b02615-eb4b-40fa-a6dc-5533b801e64e,SHP-01066481,PICKUP,2026-07-13T20:53:51.010199,GTA-HUB-03,2026-07-13,,,,,,,,,
b2419534-29f5-4748-b5a6-e472ea112809,SHP-01066481,HUB_SCAN,2026-07-14T02:23:23.859685,GTA-HUB-03,2026-07-14,,,,,,,,,
c0a8d536-1fa0-45d5-ab59-fdb581a2976a,SHP-01066481,DELIVERY_ATTEMPT,2026-07-15T05:07:56.583219,GTA-HUB-03,2026-07-15,1.0,SUCCESS,,,,,,,
24c1f8e1-4ff2-4846-be89-ed01291eec82,SHP-01066482,PICKUP,2026-07-13T20:26:20.414145,VAN-HUB-01,2026-07-13,,,,,,,,,
e8e205bd-a927-4521-8043-3551c3ea9b92,SHP-01066482,HUB_SCAN,2026-07-14T04:33:44.790019,VAN-HUB-01,2026-07-14,,,,,,,,,
f33d9877-4bf8-4842-8149-4bbb5bda2f06,SHP-01066482,DELIVERY_ATTEMPT,2026-07-14T20:07:41.546671,VAN-HUB-01,2026-07-14,1.0,FAILED_REFUSED,,,,,,,
b121e73a-20b9-4d3a-928e-76d2402a2300,SHP-01066482,DELIVERY_ATTEMPT,2026-07-16T01:18:12.533942,VAN-HUB-01,2026-07-16,2.0,SUCCESS,,,,,,,
b5622d29-2c93-4164-b271-1cb72a54af52,SHP-01066483,PICKUP,2026-07-14T00:51:30.725188,MTL-HUB-01,2026-07-14,,,,,,,,,
76b681ba-4fac-4d68-839f-100ad682b4eb,SHP-01066483,HUB_SCAN,2026-07-14T10:18:07.117132,MTL-HUB-01,2026-07-14,,,,,,,,,
f097f7dd-5e91-4ecd-99ab-bdbe0b063a68,SHP-01066483,DELIVERY_ATTEMPT,2026-07-14T22:31:56.658786,MTL-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
58e68ba8-7974-465e-9200-5d390afda860,SHP-01066484,PICKUP,2026-07-13T21:57:33.381378,CAL-HUB-01,2026-07-13,,,,,,,,,
508b42ec-bc25-4a1b-8233-c39e07113120,SHP-01066484,HUB_SCAN,2026-07-14T07:49:29.920926,CAL-HUB-01,2026-07-14,,,,,,,,,
194d1fbc-b45f-4570-a993-efc0dc87043e,SHP-01066484,DELIVERY_ATTEMPT,2026-07-15T07:23:45.417757,CAL-HUB-01,2026-07-15,1.0,SUCCESS,,,,,,,
633ab2c6-3277-4eeb-a69a-3f1f1eea5a86,SHP-01066485,DELIVERY_ATTEMPT,2026-07-14T11:12:52.206931,EDM-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
9a2dc340-0b72-46aa-8398-bf704198fe97,SHP-01066486,PICKUP,2026-07-13T22:27:21.526632,GTA-HUB-03,2026-07-13,,,,,,,,,
ffb49232-8cc0-46ab-ae92-85267c1baad4,SHP-01066486,HUB_SCAN,2026-07-14T05:49:50.097626,GTA-HUB-03,2026-07-14,,,,,,,,,
07f289b9-6176-4c14-928a-527df44d3e83,SHP-01066486,DELIVERY_ATTEMPT,2026-07-15T08:12:40.762049,GTA-HUB-03,2026-07-15,1.0,SUCCESS,,,,,,,
269bd557-5eea-45e4-9b56-dfa490cde07f,SHP-01066487,DELIVERY_ATTEMPT,2026-07-14T07:07:34.318486,MTL-HUB-01,2026-07-14,1.0,SUCCESS,,,,,,,
a0e8de6b-476f-4b81-9076-526262bd7004,SHP-01066488,PICKUP,2026-07-13T20:14:59.764738,GTA-HUB-03,2026-07-13,,,,,,,,,
8c032338-8f4d-4df2-8759-174bf318d840,SHP-01066488,HUB_SCAN,2026-07-14T01:26:24.468767,GTA-HUB-03,2026-07-14,,,,,,,,,
badd39d0-057f-4c38-b790-c47f1c7193c4,SHP-01066488,DELIVERY_ATTEMPT,2026-07-14T18:59:08.711639,GTA-HUB-03,2026-07-14,1.0,SUCCESS,,,,,,,
24759718-b49c-4eae-afbb-f9f79e206b83,SHP-01066489,DELIVERY_ATTEMPT,2026-07-14T08:49:47.416769,GTA-HUB-03,2026-07-14,1.0,SUCCESS,,,,,,,
a4b86af8-562c-45cf-b044-9aadf9a62f77,SHP-01066490,PICKUP,2026-07-13T22:12:48.984713,GTA-HUB-01,2026-07-13,,,,,,,,,
2b5b3aad-5639-4261-9ede-8f2a2f84e521,SHP-01066490,HUB_SCAN,2026-07-14T05:46:23.154591,GTA-HUB-01,2026-07-14,,,,,,,,,
bb7d5d8f-18af-417e-b93c-a6b669205cf9,SHP-01066490,DELIVERY_ATTEMPT,2026-07-15T10:23:12.303297,GTA-HUB-01,2026-07-15,1.0,FAILED_NO_ONE_HOME,,,,,,,
6bd529c5-46ea-4dad-9bec-ff2edba8cae1,SHP-01066490,DELIVERY_ATTEMPT,2026-07-16T16:08:53.689795,GTA-HUB-01,2026-07-16,2.0,SUCCESS,,,,,,,
89c59904-87d0-4f35-bab4-14d6eee4a8d3,SHP-01066491,DELIVERY_ATTEMPT,2026-07-14T01:34:02.099053,GTA-HUB-02,2026-07-14,1.0,SUCCESS,,,,,,,
27721e6b-f3e2-42e0-8a9e-3b2017ae2e88,SHP-01066492,PICKUP,2026-07-13T21:00:15.133676,GTA-HUB-03,2026-07-13,,,,,,,,,
c904bfc7-56d4-498c-9d59-7d6bd2a2cbe9,SHP-01066492,HUB_SCAN,2026-07-14T02:45:35.178684,GTA-HUB-03,2026-07-14,,,,,,,,,
25701e39-7ec1-4f3f-9d79-118e4868596b,SHP-01066492,DELIVERY_ATTEMPT,2026-07-15T02:58:10.269953,GTA-HUB-03,2026-07-15,1.0,SUCCESS,,,,,,,
cc47016b-f748-41f5-bfc4-2da81eb9db27,SHP-01066494,PICKUP,2026-07-13T21:50:42.002518,CAL-HUB-01,2026-07-13,,,,,,,,,
54b42169-bec0-4065-ba6f-7cbe92d4b274,SHP-01066494,HUB_SCAN,2026-07-14T01:07:48.584722,CAL-HUB-01,2026-07-14,,,,,,,,,
b66aebd5-de9e-4a2d-bd46-23ff627569ea,SHP-01066494,DELIVERY_ATTEMPT,2026-07-14T19:27:03.241827,CAL-HUB-01,2026-07-14,1.0,FAILED_NO_ONE_HOME,,,,,,,
94ead933-ec5a-4066-ab15-dc5150227680,SHP-01066495,PICKUP,2026-07-14T00:36:14.031524,GTA-HUB-02,2026-07-14,,,,,,,,,
417dfc71-6c07-4746-96ed-2d26f0c0f6a2,SHP-01066495,HUB_SCAN,2026-07-14T10:07:26.500135,GTA-HUB-02,2026-07-14,,,,,,,,,
f8a1842a-4a3d-4bf9-ab52-d9b2154bc7e9,SHP-01066495,DELIVERY_ATTEMPT,2026-07-14T21:12:07.121288,GTA-HUB-02,2026-07-14,1.0,FAILED_NO_ONE_HOME,,,,,,,
